tnya	1858848
smbc	916907
higa	1823776
sunl	1821850
rngtf	1431852
vpg	1487952
artna	863110
spaq	1838527
cmrx	1117480
fmac	1822219
pgen	1356090
bhb	743367
gnty	1058867
dlth	1649744
eypt	1314102
prth	1653558
vff	1584549
ztr	836412
mpb	879635
goco	1808220
borr	1715497
care	1829576
ueic	101984
aadi	1422142
asa	1230869
tnk	1419945
smbk	1038773
enpc	1816261
cem	1488775
arta	1844840
ficv	1855693
cfvi	1830081
srlp	1525287
thrx	1745020
cpar	1848410
vrdn	1590750
ncv	1214935
ever	1640428
tcs	1411688
apei	1201792
cmtl	23197
cpaa	1841137
avdl	1012477
vec	1601548
tti	844965
tpgy	1819399
reax	1862461
twlv	1819498
alto	778164
sols	1519177
ndac	1837067
kod	1468748
icnc	1858351
sfst	1090009
noa	1368519
gmbt	1836190
pspc	1843716
dsx	1318885
akba	1517022
loco	1606366
ppgh	1826333
djco	783412
wuyi	1687065
hio	910068
cndb	1851961
frxb	1840161
wald	1840199
brt	14846
giix	1841080
glbl	1838615
enjy	1830180
scle	1838697
gsqd	1837207
slcr	1826553
srrk	1727196
dgica	800457
zev	1802749
yell	716006
gfx	1823896
stro	1382101
vuzi	1463972
ross	1841610
hcic	1829455
jcic	1822312
maps	1779474
dhhc	1830188
acii	1838614
scob	1838431
slac	1834755
fact	1838987
acah	1836274
oepw	1824677
twni	1835881
spgs	1839127
ptoc	1838238
coli	1829615
spne	1637761
aud	1067837
tg	850429
macc	1840148
gate	1838513
tioa	1846163
rxra	1840463
otlk	1649989
lega	1834628
twnt	1835512
nsr	813639
fmiv	1842916
zt	1849408
atto	1606457
aomr	1766478
skyt	1819974
trtl	1847112
nfys	1850502
rdw	1819810
acro	1847891
ocul	1393434
muj	1053988
enob	1527728
ngvc	1547459
sdhy	1812923
ois	1121484
ffa	1291334
grin	1725293
litt	1848364
ppt	827773
twnd	1814215
uroy	1711570
glad	1143513
abus	1447028
sgu	1002590
ktf	839533
view	1811856
abst	1071058
cnvy	1787640
bcsa	1873441
lsea	1721386
prty	1592058
rgc	1829667
svfc	1837240
fgpr	922358
aeri	1337553
dtoc	1839998
wdh	1823986
ff	1337298
shbi	1035092
hcar	1824846
pmo	900422
amnb	741516
byts	1842566
atax	1059142
mpx	1129155
phat	1783183
atcx	1751143
claa	1837739
uve	891166
hql	884121
atro	8063
aip	1667011
vapo	1253176
dmtk	1651944
loop	1504678
jri	1539337
bsrr	1130144
vbiv	764195
ctt	1341141
veru	863894
faca	1839550
ctic	891293
hawel	46207
rfi	891290
gbab	1495825
piai	1819175
tkno	1850902
casa	1333835
omer	1285819
ryam	1597672
rdus	1428522
arbk	1841675
cvlg	928658
mf	1851682
mhn	1038186
prsr	1825473
oprt	1538716
pfdr	1839132
altg	1759824
mux	314203
anik	898437
foun	1862068
muds	1820727
jro	1289213
kvsa	1841873
prld	1678660
bbcp	1703956
aerg	879911
gcbc	1070524
cste	1504379
psag	1833235
plnhf	1813452
hpf	1189740
uxin	1729173
phci	1620749
cpz	1717457
rfmz	1817159
hyac	1819253
pwp	1777835
gecc	1675033
cznc	810958
bfz	1137391
dcrd	1848959
fath	1836176
bhr	1574085
miy	890393
plmi	1840317
csta	1834032
rdvt	1720116
fanh	1413855
blfy	1846017
sdac	1837248
actd	1842279
anac	1829558
itic	720858
hcne	1843205
asg	786035
amtx	738214
nan	1074769
cto	23795
cdr	761648
egan	1066194
gtii	356590
chpm	1785041
tyg	1268533
nr	71829
nodk	1681206
sier	1844135
ssaa	1830547
psnl	1527753
bgfv	1156388
gbli	1494904
zeus	917470
twcb	1845618
argu	1865377
gwrs	1434728
axgn	805928
urg	1375205
nktx	1787400
ormp	1176309
nrdy	1819404
dzsi	1101680
dhca	1838163
efr	1258623
zy	1645842
hmco	1829042
gern	886744
aggr	1842329
cnty	911147
adse	1879248
kalv	1348911
insd	1697587
jmkj	1624140
tcmd	1027838
pulm	1574235
esm	1841420
inve	1036044
acdi	1850316
fsrx	1834336
wldn	1370450
arbe	1861841
eft	1288992
altu	1822366
krnl	1832950
htpa	1828817
tars	1819790
prts	1378950
rrac	1860879
brw	826020
xpoa	1821742
rrbi	1071236
kmf	1500096
owlt	1816708
jun	1838814
crd-a	25475
gpac	1831979
civb	944745
cova	1837160
tsib	1832737
atha	1620463
kore	1855457
chaa	1838293
aris	1865187
kodk	31235
tgan	1715768
vrm	1580864
gxii	1826669
bsky	1846804
glo	1350869
afb	1162027
min	826735
weav	1609151
xxii	1347858
puyi	1750264
dpls	866439
ht	1063344
soi	1697500
vel	1692376
caf	1368493
supv	1517399
omga	1850838
hix	1058239
hugs	1836894
gthx	1560241
blua	1831006
ngms	1821349
bnft	1576169
ooma	1327688
xers	1867096
vtru	1805012
gato	1517006
gogn	1852940
pfis	1056943
rent	1468327
qiwi	1561566
lgto	1883814
eglx	1854233
wejo	1864448
ejfa	1839434
dray	1852771
true	1327318
kiii	1826059
ciig	1841338
pmx	1181506
dsm	855887
tinv	1820144
rei	1384195
dhbc	1838176
cncn	1191334
frst	1325670
stks	1399520
sev	1840416
clrm	1831937
klaq	1823323
tzps	1823481
nat	1000177
bym	1181187
iii	1371489
cnd	1824301
dnz	1830374
ampi	1835636
lqda	1819576
arrw	1835972
blue	1293971
flme	1831481
spkb	1826435
pmm	844790
inse	1615063
aptm	1845550
nmg	1649752
ipvi	1839611
troo	1412095
fei	1556336
laws	703604
lcaa	1841024
tsvt	1860782
whf	1552198
pshif	1538169
oia	835333
ello	946394
pfl	1244183
lgvc	1879297
kinz	1820875
wpca	1836075
vtiq	1823884
igic	1794338
ston	1753886
natr	275053
dtrc	1182737
atip	1815849
ttsh	1552800
sor	91847
ehth	1333493
chmx	1657045
fwac	1847874
fof	1375340
stre	1838361
tmkr	1821606
kcgi	1865407
cato	18255
vlgea	103595
emo	1517518
cnda	1851959
gree	1844971
scu	1403256
aef	846676
warr	1820209
rmm	1771226
msb	65172
aurc	1835856
smlr	1554859
cptk	1827899
rpid	1380106
adex	1830029
ggmc	1818880
fll	891482
epwr	1825720
hbcp	1436425
tals	1827506
pow	1829427
pcb	1423869
roni	1845437
kair	1824171
irnt	1777946
jnce	1640455
eac	1832765
ader	1822912
fusn	1805890
ftcv	1829328
pmgm	1837607
egy	894627
avgr	1506928
swet	1828914
nl	72162
nvsa	1838433
atvc	1831874
nml	1562051
picc	1835800
mdh	1823143
hlg	1596964
gtpa	1837105
ftvi	1844336
ufi	100726
jugg	1842609
kbal	55772
disa	1838831
plm	866028
ftev	1839569
mta	1722606
baca	1869673
ircp	1128173
iiii	1829889
myj	884216
ftaa	1832696
ezpw	876523
grts	1656634
ftpa	1839972
zyme	1403752
ssti	1351636
sbt	1680379
hear	1493761
utmd	706698
smmf	811808
txcb	1006840
tci	733590
rlgt	1171155
lvra	1841383
xl	1772720
ardc	1515324
tk	911971
pstl	1759774
eskyf	1010559
quad	1481792
strs	885508
onyx	1849548
mpaa	918251
rcky	895456
blze	1462056
mtal	1853021
fnlc	765207
nev	1469392
allk	1564824
ipvf	1839610
jrs	1158289
cveo	1590584
ikna	1835579
lxrx	1062822
adap	1621227
lian	1831283
hffg	1680873
ncac	1849475
pmf	1140392
mlr	924822
pond	1842430
advv	1698519
oyst	1720725
rkta	1844363
lvox	1723648
adma	1368514
grvy	1313310
puck	1836100
avnw	1377789
mic	1845290
gnog	1768012
dxlg	813298
lndc	1005286
itegy	1579597
cbnk	1419536
edd	1388141
bgr	1306550
ncz	1227857
scpl	1760717
gsaq	1823707
bkt	832327
ioac	1854275
cffe	1839530
afcg	1822523
refi	1867949
aray	1138723
incr	1857030
pegr	1847241
zom	1684144
ipva	1839608
ipax	1844452
gbio	1733294
bgh	1521404
bbig	1717556
espr	1434868
hlah	1826814
krt	1758021
clas	1826855
fct	1282850
levl	1412707
cru	1825497
fssi	1822862
mrns	1267813
iacc	1844579
mcbc	1053584
pyr	1743344
tei	909112
mcr	851170
dnac	1850270
dnaa	1850266
akts	1584754
tcbx	1781730
autl	1730463
pfta	1853580
hpx	1809353
xoma	791908
glsi	1799788
bkkt	1820302
vor	1817229
gobi	1854593
gpp	1635650
vpcb	1840792
mdex	1318268
hyi	1497186
slvr	1842644
bcov	1313275
sar	1377936
imux	1280776
npab	1837929
ctrn	1318484
jgh	1615905
flya	1844650
dnab	1850271
frbk	834285
dnad	1850272
oacb	1820931
cnfn	1352952
rxst	1111485
mmt	809173
rclf	1833498
nca	818851
lokm	1841585
asaq	1819510
gdlc	1729997
tekk	1822027
raas	1804583
ibex	1720420
cang	1725123
atom	1420520
btnb	1831236
lptv	1643988
aht	1232582
avte	1798749
mtac	1826667
mgu	1326390
smmt	1599298
tufn	1757399
rvac	1846136
hcii	1823033
sjt	319655
bcbp	1228454
mon	1828325
mrsn	1442836
scaq	1821812
ddlx	1643194
wprt	1370416
myfw	1327607
ithx	1828852
axti	1051627
ndls	1275158
mixt	1576914
uph	1770141
dibs	1600641
lcut	874396
trda	1689375
meka	1870258
aftr	1865975
mci	275694
tlys	1524025
unty	920427
tlmd	1791091
hwel	1845013
lovv	1605780
jmsb	1710482
bny	1137390
adal	1853928
bkcc	1326003
batl	1282648
dhx	1393883
ngl	1504461
bbw	1113809
fen	1284940
ghl	1282977
eot	1454741
epix	1633932
pcq	1140411
spxx	1338561
piii	1832511
pcsb	1691337
vrna	1657312
bwc	1854863
lcap	1802450
anpcy	1620678
resn	1579910
clim	1835713
cplp	1392326
axu	1364128
nrac	1831964
seovf	1491434
znte	1823652
dmys	1858327
gia	1844505
inaq	1862463
gamb	1839799
plpc	80035
aenz	1572621
aeac	1827392
xbit	1626878
dyns	1854270
thcp	1843993
sv	1822966
kio	1515940
dnay	1850079
acnb	715579
pfhd	1630856
nbn	811831
wrn	1364125
sbii	1842729
akic	1826574
pvbc	1778784
allt	1365767
gwii	1850487
mcaa	1856995
acev	1813658
pcyo	276720
ahpa	1846253
cas	1822309
flmn	1703785
sgc	95574
taca	1826991
plrx	1746473
svfb	1837238
amti	1801777
ueps	1041514
toac	1860482
dtrt	1865537
vate	1006837
pke	76267
cors	1842659
dsaq	1871745
pcct	1844149
nen	746514
htaq	1850038
wrac	1855168
fron	1842223
usct	1860514
shca	1848558
svna	1850699
aehr	1040470
stxs	1289340
kaii	1825962
lhaa	1841948
fldm	1162194
dpcs	1857803
irrx	1854795
xfin	1852749
mpra	1853436
rcfa	1870143
fiac	1854480
cbrg	1845149
free	1753706
aspc	1836547
erc	1227073
fvcb	1675644
swag	1841800
mepw	1627452
blts	1827328
cix	1049606
flag	1855485
scvx	1794717
rrgb	1171759
boas	1838544
ppta	1526243
uti	1261654
biot	1825413
lcw	1847577
iqmd	1850051
paqc	1830531
bhac	1851612
noac	1824888
arbg	1823826
wwac	1853044
rngr	1699039
brbs	842717
ptic	1821075
vpv	895528
ictsf	1010134
tris	1852736
mvt	897269
ostr	1834226
ixaq	1852019
vii	1826011
hrzn	1487428
gnac	1832250
zwrk	1828438
aciu	1651625
itq	1805508
ldha	1842373
tmac	1835236
shac	1820160
myc	882152
velo	1832371
cybe	768411
rani	1856725
spir	1816017
cvcy	1127371
osi	1832136
thrn	1844280
alt	1326190
fdbc	1098151
hwkz	1841144
pgss	1861541
iif	916618
vlat	1843091
wia	1254370
vcxa	1848898
pkbk	1315399
kndi	1316517
cydy	1175680
jfu	1619544
cvgi	1290900
rlyb	1739410
nrim	1163370
ipha	1598599
mqt	887394
scm	1551901
vra	1495320
nvec	724910
nsrcf	1302084
pbfs	1769663
hiti	1847409
nuw	1450445
evlv	1805385
ccrd	320340
gldg	1538847
eggf	1843973
bgt	1287480
afaq	1841661
nhhs	1503707
ags	1593548
gnus	1355848
shqa	1844908
silc	916793
eigr	1305253
fzt	1839824
nwpx	1001385
sund	1171838
frsg	1842883
giw	1848795
aldx	1341235
ntp	829365
mue	1071899
ssss	1509470
fbiz	1521951
mulg	1629665
skya	1847152
eqha	1826729
lvlu	1780201
bwfg	1505732
vygr	1640266
glha	1841734
pipp	1822835
spro	1701108
jce	1385763
orrcf	1390352
pstx	1661460
klr	1719489
migi	1218683
twoa	1843988
xpax	1853397
rnlx	1811115
eex	1579214
lbti	1384135
zvia	1854139
cbay	1042074
apyx	719135
cgen	1119774
dbl	1525201
bkn	894242
hdsn	925528
psf	1498612
sang	1753368
orrf	826154
vktx	1607678
dbb	1383084
rlfty	1854078
voxx	807707
kmda	1567529
maca	1835416
oric	1796280
camp	730255
uscb	1901637
trca	1840353
esq	1531031
wilc	1030997
evi	65312
fuv	1558583
wavc	1849580
isle	1837997
fnch	1733257
alco	3545
avac	1836478
one	1722380
frw	1825739
cnlhn	23426
neti	1587264
ajx	1614806
oca	1827669
mfm	801961
em	1834253
scd	1270131
fund	825202
cris	1108205
pck	1170300
nuo	878200
tsat	1845840
dwin	1812360
phun	1665300
xflt	1703079
lcnb	1074902
acv	1636289
ener	1855555
agil	1790625
pcom	1204413
nbh	1178839
hbp	1093082
ednc	1864891
vhaq	1823857
vtgn	1411685
hbio	1123494
lazy	1721741
dlca	1831928
tga	736744
gdnsf	1771706
gth	1782594
ghac	1806156
fst	1815737
wqga	1851174
expr	1483510
evm	1177161
cban	711669
kulr	1662684
alpn	1626199
emx	1285786
meip	1262104
hqi	1140102
fgbi	1408534
onds	1646188
bite	1831270
hplt	1863181
phyt	1848756
kltr	1432133
scor	1158172
mlai	1851625
smih	1839185
yj	1759614
gvci	1858503
amsc	880807
rchg	1817786
powl	80420
edap	1041934
czfs	739421
cnf	1733868
glop	1598655
frtg	1602813
arte	1839990
qfta	1830795
pfsw	1095315
apac	1844981
ggt	921671
silef	1545224
tcac	1801602
crzn	1844635
dals	1863294
qd	1692705
cdaq	1851909
opa	1843121
locc	1848323
tig	1801754
indo	1757840
npv	897421
thtx	1512717
abos	1576885
srsa	1821682
kbrs	1411059
apen	1251769
cogt	1622229
tsi	809559
lmnr	1342423
hudi	1791725
vstm	1526119
fif	1513789
tbsa	1843764
ctxr	1506251
fins	1745059
solo	1637736
bgsx	1838666
zyxi	846475
oria	1847416
seda	1846975
thcc	1441082
mhi	1223026
nxp	883618
fsbw	1530249
opp	1678130
hoft	1077688
glre	1385613
acbm	1622996
tsha	1806310
catn	1632275
panl	1606909
bmac	1848020
bcml	1730984
tsbk	1046050
hgen	1293310
mav	1258943
niobf	1512228
twn	804123
pht	1166258
ltrx	1114925
swkh	1089907
mtrx	866273
usx	923571
gmgi	1437925
nbtx	1760854
nc	789933
imaq	1846235
byrn	1354866
cian	1867752
ptmn	1372807
epm	1006655
vcka	1820190
gpja	41091
btbt	1710350
dmb	1565381
weys	106532
frgi	1534992
gmda	1600847
fnwb	1556727
nath	69733
kopn	771266
mfin	1000209
vtn	883265
nwfl	1013272
irme	1839133
ocn	873860
mrmd	1522767
mxf	65433
gacq	1846288
tbnk	1447051
bsvn	1746129
vrca	1660334
obt	1754226
elym	1768446
mrcc	1512931
tcfc	855874
seznl	1662991
nsrpf	1536674
gan	1799332
cdro	1866782
lctx	876343
tron	1847513
pbax	1870404
alya	1734520
etx	1563696
vmga	1875943
pana	1828989
belfa	729580
dlhc	785557
mhld	1412100
cpss	889609
lgi	1278211
alpp	1606698
maqc	1844419
hmtv	1567345
hurc	315374
pirs	1583648
ctmx	1501989
aft	1502573
ftf	1233087
dhy	1061353
atlo	1132651
nro	1261166
infu	1337013
kldi	1752474
otmo	1842498
best	1709505
acaq	1869141
vwtr	830122
bpt	850033
jco	1686142
clls	1627281
hexo	1690947
rbtk	1594204
arl	1102238
fora	1829280
meac	1849902
rner	1854461
smts	1705259
ampy	1533924
swss	1838000
eod	1386067
rmbi	1767837
nksh	796534
mdxl	1601280
isaa	1845601
grx	1391437
gdo	1472341
esea	1341170
suns	1508171
brpm	1839360
mimo	1823882
hglb	1622148
vtaq	1822145
finw	1856365
lnfa	1823575
oxus	1852973
cenq	1841425
rmo	1757932
hypr	1833769
cei	1309082
dsac	1823466
emf	809708
tpba	1847090
gapa	1839121
iin	88790
opt	1815620
emp	66901
odc	74046
dms	1725134
claq	1849820
clpt	1285550
pmvc	1807765
arck	1855886
uone	1041657
fdeu	1646109
apn	1849011
ovid	1636651
fnvt	1857855
asax	1824211
chmg	763563
cvly	806279
afac	1849489
thac	1863685
briv	1844211
kplt	1785424
pine	1786117
roc	1884516
dune	1817232
lkco	1487839
inka	1826671
pgrw	1833213
plbc	1168455
mhh	1437226
ksi	1843351
evbn	842518
wism	1756640
prog	1580063
cmls	1058623
aptx	1674365
sttk	1680367
tsq	1499832
cia	24090
efl	1701167
nak	1164771
enj	71508
mlp	63330
fxe	1328598
ebon	1799290
gtyh	1682325
mec	1766368
opbk	1722010
crecf	1478035
sptk	1836259
idba	1824036
ung	1376227
nsl	1093428
ngc	1843249
ihit	1682811
bned	1634117
vntr	1705682
ncmi	1377630
aout	1808997
clbr	1847064
cvm	725363
ivh	1568292
gfor	1845459
trec	7039
xlo	1840233
jof	859796
pzc	1181504
twin	100378
aif	1526697
wneb	1157647
rain	1724979
mitt	1514281
eose	1805077
ship	1448397
areb	1648087
talk	1803901
extn	1635881
ft	833040
immp	1506184
dtil	1357874
tnp	1166663
smti	714256
bsaq	1851908
dla	1101396
aaci	1844817
urgn	1668243
dhf	1057861
pkoh	76282
myna	1850453
nref	1786248
bcab	1826892
pqeff	1561180
npce	1528287
mrbk	1750735
riv	1501072
sdig	1856028
cece	3197
wimi	1770088
linc	1286613
hsaq	1814114
istr	1602658
mg	1436126
sama	1843100
ezoo	1752372
hie	1519505
adag	1818838
hyw	1785680
igi	1462586
ssbk	1689731
flc	1245648
atxg	1650101
dgl	1383055
wlfc	1018164
fncb	1035976
fixx	1661998
usak	883945
kmph	1434647
rcel	1762303
oxsq	1259429
vacc	1828185
glq	1316463
bsl	1486298
snfca	318673
goro	1160791
vect	1836379
bbxia	1814974
necb	1847398
bnnr	1852332
yi	1738906
ntg	1490286
teaf	1704299
vbf	5094
enmpy	1630511
inod	903651
vmd	1729149
jaqc	1817868
aveo	1325879
cclp	1449488
clvs	1466301
fthm	1753162
snda	1043000
acrhf	1762359
bset	10329
hrow	1360214
foa	1828937
gceh	748790
rose	1870129
prof	1628808
enx	1177162
viao	1769116
wmpn	1828376
clnh	1479681
hrtg	1598665
cofs	803164
ctr	1547341
optn	1494650
samg	1549966
lotz	1759008
yrd	1631761
btcm	1517496
essa	1382230
athx	1368148
bksy	1753539
alpa	1842939
gnft	1757064
bprn	1913971
synl	95953
nrxp	1719406
hyb	825345
crmd	1410098
ehi	1228509
esca	33488
codx	1692415
rekr	1697851
mbii	1441693
blng	1842384
insi	30125
curi	1776909
ataq	1841004
abgi	1833764
asps	1462418
pbpb	1195734
spe	897802
zepp	1720446
vabk	1572334
actg	934549
ocax	1820175
osg	75208
ide	1417802
racb	1819724
aryd	1838821
isba	842517
mnsb	1693577
blsa	1823200
cmct	908311
ger	1612875
mnts	1781162
arye	1852432
calb	1752036
piivx	1557265
imrx	1790340
mgta	1690585
cntb	1835268
olma	1750284
rico	1842219
thm	1134115
dakt	915779
ltrpa	1606745
amci	1843724
gf	858706
ccai	1846968
fsfg	1435508
rgco	1069533
selb	1453687
cloe	1849058
mita	1847440
crtx	1662774
sy	1758530
mlac	1807594
bwmn	1847590
ear	1719395
sft	1762322
ram	1841867
apmi	1857662
pdsb	1472091
xair	1641631
hlan	844959
mram	1438423
niq	1564584
plg	1095052
pim	830622
cps	1320461
sgii	1869824
pmts	1641614
glta	1852767
mogo	1602842
mpa	891038
cmcl	766011
prbm	1848165
evlo	1694665
gsqb	1849280
gne	1528356
eftr	1828522
mynz	1874252
ptrs	832090
hwbk	893847
thca	1773087
pdlb	1874071
atos	1488039
gvxxf	1490596
cue	1645460
nny	818850
goed	1810140
hsbi	943033
immr	1058811
flac	1828326
uexcf	1289028
omeg	1832010
tela	1561921
crnt	1119769
clnn	1822791
pasg	1787297
slgl	1684693
gsv	1321847
ftco	1828377
usas	1286973
basi	1330016
ljaq	1825437
flnt	1460329
frevs	36840
rpmt	1437283
pwod	716605
cwgl	1562151
acp	1503290
smsi	948708
jatt	1855644
ltry	1673481
laix	1742056
kvhi	1007587
rvsb	1041368
iso	1615055
bwg	1504545
cbh	1701809
bgx	1504234
iber	1835205
dbvt	1613780
pfmt	1550695
cdxc	1386570
bbq	1021270
ctgo	1502377
kxin	1713539
lyts	763532
dnif	1059213
when	943535
mn	1524223
lee	58361
ffmgf	1641229
chra	1730346
pepl	1873324
rell	355948
adn	1744494
dbp	1383057
aty	1861233
scma	1863428
abti	1442999
sos	1346610
fnwd	919864
clsd	1539029
srt	1031029
bwac	1821146
mcn	1289868
fstr	352825
txmd	25743
amam	1836056
invu	862651
prtk	1178711
erlff	1271554
tffp	1733413
nmmc	1819157
nyc	1595527
vlns	1859902
dmaq	1857086
fcco	932781
rvp	946563
pxlw	1040161
nbst	1831978
ltmaq	1047716
lchd	1715433
fxy	1353613
impl	1445499
mile	1819035
asxc	876378
pebk	1093672
nymx	1018735
wtcg	924396
abit	1095146
cwbhf	1750155
lptx	1509745
ffnw	1401564
ctrm	1720161
ofs	1487918
meoa	1859310
pyxs	1782223
nhs	1487610
spok	1289945
ebac	1841258
pfd	868578
lion	1845991
cntq	1847986
zenv	1836934
lgvn	1721484
czwi	1367859
cik	810766
sevn	1452477
dmf	839122
cwco	928340
aneb	1815974
bta	1343793
heq	1496749
mntx	1302028
seav	1763660
lmst	1358356
wstg	945983
ccts	1865861
rdcm	1016838
msd	904112
lhdx	1652724
iga	1332943
evg	1287498
qipt	1540013
cyt	1662244
sach	1682220
leat	1456189
nanx	883107
naz	892992
lsac	1869365
sncr	1131554
chn	845379
bmea	1840439
jhs	759866
lybc	816332
vnja	1532383
elms	1784168
bxrx	1780097
emyb	1449794
ohaa	1870778
chwa	1842356
mist	1408443
arc	1305168
yq	1821468
wndw	1071840
sppp	1539190
sirc	1756704
mhf	830487
plse	1625101
glaq	1823383
dmo	1478102
sal	1060219
mesa	810332
ae	2178
banx	1578987
genc	64472
xspa	1410428
nmtr	1551986
dogz	1707303
bsbk	1787414
mmlp	1176334
enz	316253
evoj	1834342
akus	1722271
bene	1828735
ebmt	1478454
kf	748691
hmlp	1603016
eml	31107
uihc	1401521
hbb	1709164
ovly	1431567
grcl	1826492
dkdca	1849380
csse	1679063
nlit	1854963
ckpt	1651407
brez	1817640
fraf	723646
drrx	1082038
usdp	1610682
asys	720500
hysr	1481028
snd	1529628
smap	1863990
sonx	1407973
lake	798081
jill	1687932
dhac	1864531
wve	1631574
mbtc	1837344
fmn	1199004
liby	1880151
fkys	737875
glli	1888734
sj	1753673
dbe	1383062
kwac	1823086
mbcn	836147
annx	1528115
hlxa	1821586
rocg	1855447
pnrg	56868
sdsya	1163609
iclk	1697818
new	1726189
uoli	1081834
jpt	1679033
pw	1532619
ovbc	894671
fpl	1589420
asc	1577437
clpr	1649096
mtem	1183765
qmco	709283
gfed	1046203
bmaq	1867757
pavm	1624326
bfin	1303942
mreo	1719714
kirk	1056285
mpv	831655
vtdrf	1465872
epzm	1571498
oxac	1861622
cpkf	847538
pono	1855631
grrb	1126961
utrs	1452965
tgvc	1865191
lomlf	1509397
inmb	1711754
pfo	882071
shmp	1465470
func	763907
nxtc	1661059
mtry	1860663
giac	1853314
wea	1163792
fatp	1865045
ubfo	1137547
strt	933034
fgovf	1064052
life	1339970
scph	1604950
hzn	1637655
tllyf	1689382
sldb	1707502
sybx	1527599
winv	1854463
adra	1823584
aprn	1701114
fbio	1429260
ngs	1084991
imbi	870826
beem	1398805
fet	1401257
gggv	1856519
bgsf	1474903
gau	1377757
emkr	808326
fenc	1211583
fnrn	1114927
chmi	1571776
aoix	1544400
ecf	793040
sbtx	1671858
bkrrf	1699906
tggi	1891791
flxs	37472
ctso	1175151
sppi	831547
bctx	1610820
slnh	64463
ctg	23111
unb	706863
jhi	759828
smm	1534293
cydvf	1394039
macu	1805795
tmrc	1445942
iaf	779336
tjbh	1499785
xgn	1274737
cxe	845606
jsd	1509253
sqz	1604477
mpvdf	1004530
agd	1362481
mymd	1321834
cmpx	1738021
jspr	1788028
jmac	1874259
bkep	1392091
jyac	1824119
svra	1160308
reve	1853651
fosyf	1336835
sga	886136
glee	1843248
cfrx	1478069
sesn	1485003
amao	1843656
harp	1708493
surf	1718108
cfbk	1070680
otra	1821318
ptco	1609258
litm	1769697
ncsm	1692427
lark	1141688
oily	1367408
epsn	1726126
via	1606268
axdx	727207
mmnff	1776932
cybn	1833141
sien	1551693
qoeg	1439237
mdxh	1872529
advm	1501756
nunz	886093
mnp	894351
drtt	1340476
aeha	1869974
sbfg	767405
cbfv	1605301
jakk	1009829
nls	1078207
otic	1493566
nnbr	918541
vhc	1082324
eucr	1822929
reemf	1419806
fcrd	1464963
lmao	1831868
bway	1505065
kfs	1072627
gramf	1876945
smwpy	1455634
qnbc	750558
pbip	1578776
opof	740971
fcap	1070296
imcc	1792030
cdak	1659352
otec	1846809
vsac	1883983
fxnc	719402
nvve	1836875
ofed	1501078
issc	836690
volt	103872
krmd	704440
pbyi	1401667
xela	1620179
ds	1175483
cvrx	1235912
gp	1584547
agle	1636282
apcx	1070050
farm	34563
aqb	1603978
cadl	1841387
frla	1849294
arec	1590715
pai	75398
hmbl	1119190
fat	1705012
phd	1305767
asur	884144
ntz	900391
crdv	1084551
howl	1785530
rdi	716634
whg	1165002
mtnb	1582554
qrhc	1442236
brag	1867834
achl	1830749
lucd	1799011
iti	350868
cgo	1285650
tnxp	1430306
mlvf	1550603
srev	1310114
smhi	1690334
mvo	1371782
trtk	1560905
og	1829949
enbp	1437479
earn	1560672
gpl	1300050
cidm	1173204
dcf	1627854
trhc	1651561
tmpm	1823524
avhi	1844507
sbi	882300
ggz	1585855
clgn	1631487
ocx	1642380
opnt	1385508
ihd	1496292
erh	1279014
gbox	1419275
lvtx	1840748
liqt	1307579
mgf	811922
stsa	1692830
ivac	1001902
ped	1141197
xyf	1725033
prov	1010470
fonr	355019
pflc	1093728
any	1591956
srzn	1824893
celc	1603454
ap	6176
armp	921114
nkg	1177219
jfin	1743102
ftk	928054
asrt	1808665
nrt	72633
nim	890119
fpocf	1177439
flgc	1790169
efsi	880641
cwbc	1051343
srl	16859
pwfl	1774170
bcv	9521
ljpc	920465
dare	1401914
armc	1415813
sqns	1383395
bcli	1137883
ades	1515156
acu	2098
adoc	1824884
rbkb	1751783
rdhl	1553846
btcy	1630113
gwgh	1522690
rmi	1746967
mnov	1226616
hrbr	899394
cfms	1305773
srax	1538217
cmcm	1597835
gdl	1378701
rcat	748268
aljj	1438731
vev	1834975
acr	1332551
fngr	1602409
swz	813623
sup	95552
cmtv	718413
litb	1523836
ela	701719
ksm	846596
rrts	1440024
pays	1496443
rfm	1790177
aqst	1398733
scyx	1178253
nmt	897419
ebet	1829966
drio	1533998
ardx	1437402
gaia	1089872
gwso	1430300
aubn	750574
bolt	1641281
algs	1799448
cmpo	1823144
htoo	1819794
atnm	1388320
kala	1479419
ntic	875582
kuke	1809158
ugro	1706524
casi	895051
gcv	845611
csbr	771856
hmnf	921183
ozsc	1679817
hqda	1304730
dlng	1578453
gsvrf	865400
sgni	1023198
byfc	1001171
inte	1850262
tast	809248
msac	1836517
shpw	1784851
gnta	1838716
virx	1061027
intg	69422
smid	924719
oeg	1108967
nobh	72205
szc	1506488
tour	1597095
hnrg	788965
pcyg	50471
awh	926617
bkgm	1527383
capr	1133869
intt	1036262
wmc	1465885
lbao	1586452
cmu	809844
smed	898770
mktw	1805651
anvs	1477845
ahg	1702318
vgz	783324
aaic	1209028
exd	1480999
mlyf	1801762
galt	1133416
bmtx	1725872
plxp	1497504
uboh	1087456
lway	814586
crdf	1213037
lode	1120970
prt	1724009
nuvr	71557
evf	1070732
bdtx	1701541
